Бакалавриат;Серия и номер аттестата;Здравствуйте! Подскажите, пожалуйста, как заполняются поля серия и номер аттестата (у аттестатов нового образца, кажется, есть только номер)? И можно ли заполнить заявление на сайте до того как станут известны результаты ЕГЭ по физике?; Добрый день! Поле «Серия» в анкете оставляете незаполненным, номер вносите в точности как в аттестате. Да, можете заполнять. 
Бакалавриат;ИД.ИКС18 ;"Здравствуйте! Какие олимпиады входят в ""Общенациональные олимпиады школьников III этапа (региональный этап) по математике или физике или астрономии или информатике или химии или биологии""? В эти олимпиады входит всероссийская олимпиада школьников (региональный этап)? Т.е. за диплом II степени призера регионального этапа всероссийской олимпиады школьников по математике или физике может быть засчитано 5 баллов при поступлении? С уважением, Виктория."; Добрый день! Да, все верно за диплом призера регионального этапа ВсОШ дается 5 баллов ИД. 
Бакалавриат;Олимпиады;Добрый день! Уменя есть диплом ОММО 3 степени, если я уже подала его на ФизФак МГУ могу ли я подать его на ФизТех как индивидуальное достижение? Спасибо!; Добрый день! Да, можете. 
Бакалавриат;Где конкретно можно сформировать (скачать, увидеть) форму заявления установленной формы согласно пунктам 2.21 и 2.26 Правил приема в бакалавриат 2016? После заполнения анкетных данных в моем личном кабинете я такого заявления не обнаружил. 2. Какого числа;1. Где конкретно можно сформировать (скачать, увидеть) форму заявления установленной формы согласно пунктам 2.21 и 2.26 Правил приема в бакалавриат 2016? После заполнения анкетных данных в моем личном кабинете я такого заявления не обнаружил. 2. Какого числа последний день предоставления оригинала аттестата об образовании? ; Добрый день! После заполнения всех данных в анкете (при условии, что вы выбрали «отправить документы по Почте), возвращаетесь в личный кабинет, чуть ниже ваших ФИО и даты рождения появилась надпись « Заблокировать данные», нажимаете на эту кнопку. Появляется кнопка «Распечатать заявление». Если вы собираетесь приехать и подать документы лично, то ничего распечатывать не нужно. 
Бакалавриат;Здравствуйте, если я живу в Иркутской области и перелет для меня в Москву ради собеседования это затратно, могу ли я не приезжать на него? Если отправлять оригиналы документов курьерской доставкой, нужно ли их заверять нотариально (например копию паспорт;; Добрый день! Собеседование желательно пройти, но необязательно. Дополнительную информацию о собеседовании рекомендуем получить на факультете. Нет, заверять копию паспорта не нужно. 
Бакалавриат;В списке документов написано, что нужно принести заявление, но в личном кабинете тоже заполняется заявление. Это значит, что нужно будет написать ещё одно заявление? И если да, то где можно найти форму для заполнения. Спасибо.;; Добрый день! Имеется в виду, что вы распечатаете заявление из личного кабинета. Рекомендуем сделать это при подаче документов, т.е. дома ничего не распечатываете, сотрудники ПК все проверят и напечатают. 
Бакалавриат;Серия и номер аттестата;Номер аттестата состоит из 14 цифр и не содержит пробелов. Каким образом указывать серию и номер в анкете?; Добрый день! Поле «Серия» в анкете оставляете незаполненным, номер вносите в точности как в аттестате. 
Бакалавриат;по поводу поступления.;1. Имеется ли в вашем вузе скидочная система? 2.Нужно ли сдавть вступительные экзамены, если сдавал ЕГЭ, емли да,то когда?; Добрый день! Системы скидок нет. Если вы окончили школу и сдали ЕГЭ, то никакие иные вступительные испытания не предусмотрены. Рекомендуется пройти собеседование. 
Бакалавриат;Я собираюсь поступать по крымскому набору. Про олимпиады сказано, что диплом ещё со всеукраинской олимпиады IV этапа даёт право поступления БВИ. Куда правильно загрузить сведения об этом дипломе в личном кабинете?;; Добрый день! Если вы собираетесь приехать на подачу документов лично, то все проблемы решатся на месте с помощью сотрудников ПК. Если же вы подаете документы по почте, то вышлите скан диплома нам на pk@mipt.ru, сотрудники ПК внесут данные в анкету и вы сможете распечатать заявление. 
Бакалавриат;По заполнению и приёмной комиссии;Есть информация, что должна приехать приемная комиссия в Челябинск в ФМЛ №31. Приедет ли? И нужно ли заполнять анкету на сайте перед приездом?;" Добрый день! 5-6 июля в г. Челябинске будет работать выездная приёмная комиссия МФТИ. Приём документов будет осуществляться по адресу: ул. Володарского, 18, МБОУ ""ФМЛ №31 г. Челябинска"". Поступающие смогут пообщаться с представителями МФТИ, а также подать документы на 1 курс бакалавриата и специалитета. Также данная комиссия будет работать в период с 29 июля по 09 августа для приёма и выдачи оригиналов аттестатов и заявлений о согласии на зачисление. Для подачи документов абитуриентам необходимо предварительно полностью заполнить анкету на сайте. Время работы: 5 июля с 11:00 до 17:00, 6 июля с 10:00 до 16:00. "
Бакалавриат;заполнение заявления;Здравствуйте! Почему у меня пишет регистрация подтверждена, а я не могу заполнить заявление?; Добрый день! Если данная проблема все еще актуальна, напишите нам на почту письмо с вложенным снимком экрана. 
Бакалавриат;Подача документов;Здравствуйте! Копию паспорта и копию аттестата надо подавать всего одну(каждую) или свою на каждую специальность?; Здравствуйте! Если у вас есть возможность приехать на подачу документов лично, то возьмите, пожалуйста, с собой оригиналы документов. Сотрудники ПК отсканируют их и вернут. Если же вы подаете документы по почте, высылайте по одной копии. 
Бакалавриат;Поступление 2017;Здравствуйте! Я сейчас учусь в 10 классе в Физтех-лицее им П.Л.Капицы. Могу ли я поступить после 11 класса к вам, если у меня будет 150 баллов в сумме по 3м предметам ЕГЭ(набран минимальный порог), и я являюсь призёром ВОШ по информатике в 10 классе(сейчас), и скорее всего буду призёром\победителем в 11 классе?; Добрый день! Призеры и победители ВсОШ по информатике принимаются в МФТИ на направление ПМИ без вступительных испытаний. Результаты ЕГЭ от вас не потребуются. 
Бакалавриат;Техническая проблема;Здравствуйте! Почему при проходе и заполнении шага 2 у меня не получается перейти на шаг 3?; Добрый день! Если данная проблема все еще актуальна, напишите нам на почту письмо с вложенным снимком экрана. 
Бакалавриат;техническая ошибка;Попытался заполнить заявление, выдаёт ошибку : ERROR: Абитуриент не найден. Как это исправить?; Добрый день! Если данная проблема все еще актуальна, напишите нам на почту письмо с вложенным снимком экрана. 
Бакалавриат;КАК ЗАГРУЗИТЬ ДОКУМЕНТЫ, ПОДТВЕРЖДАЮЩИЕ ОСОБЫЕ ПРАВА.;; Добрый день! Если у вас возникли проблемы с сайтом, напишите нам письмо с вложенным снимком экрана. 
Бакалавриат;Как изменить фамилию в личном кабинете;; Добрый день! Если данные изменения система не дает внести самостоятельно, пришлите старые и новые данные на почту pk@mipt.ru. 
Магистратура;TOEFL;Какое минимальное количество баллов нужно набрать при сдаче TOEFL, чтобы сертификат был учтен в ИД?; Здравствуйте! Ограничений нет. Баллы добавляется за наличие сертификата, полученного не ранее 2018 года. 
Магистратура;поступление в магистратуру;Можно ли претендовать на поступление на бюджет в магистратуру МФТИ, если я окончила бакалавриат по гуманитарному направлению другого ВУЗа? ; Добрый день! Вы можете претендовать на бюджет. Успех зависит от сдачи вступительных испытаний и баллов за индивидуальные достижения. 
Магистратура;"Дипломы каких направлений ""Я профессионала"" будут давать дополнительные баллы при поступление на направление ""Биотехнология""?";"Здравствуйте. Извините за беспокойство. При регистрации на олимпиаду ""Я профессионал"" у меня возник вопрос - будет ли в текущем учебном году проводиться олимпиада направлению ""Технологии живых систем""? Если же не будет, то за наличие дипломов по каким направлениям олимпиады ""Я профессионал"" можно будет получить дополнительные баллы при поступлении в магистратуру МФТИ по направлению 19.04.01 Биотехнология? (Меня интересуют в первую очередь биологические направления олимпиады - ""Биотехнология"", ""Биология"" и ""Биобезопасность, биоинженерия и биоинформатика"") Заранее благодарю за ответ. С уважением, Алехин Вадим "; Добрый день! Олимпиада проводится по тем профилям, которые указаны на официальном сайте олимпиады. Соответствие направлений олимпиады, вступительных испытаний и конкурсных групп устанавливается приказом ректора МФТИ. Когда данная информация появится, это отразится на сайте приемной комиссии. 
Магистратура;о посещении университета (онлайн-магистратура);Здравствуйте. Я живу в другой стране и не являюсь гражданином СНГ. Скажите. пожалуйста, Сколько раз нужно посетить университет в один семестр? Можно ли все проходить дистанционно в том числе во время сессии ? ; Добрый день! По вопросам обучения в онлайн магистратуре свяжитесь с контактными лицами интересующей вас программы. Контакты указаны в разделе Кафедры и магистерские программы. 
Магистратура;вступительные экзамены;Здравствуйте Подскажите пожалуйста на направление биофизика и биомедицина сдается один экзамен, который состоит из трех блоков? Или нужно сдавать еще экзамены?; Добрый день! Правила приема с указанием доступных направлений подготовки и перечнем вступительных испытаний на следующий учебный год будут опубликованы к 01 октября на сайте приемной комиссии. 
Магистратура;Справка о зачислении;Добрый день! Подскажите пожалуйста, могу ли я уже 8-го августа(вечером) получить справку о зачислении в магистратуру или какое ближайшее число для получения и куда обращаться? ; Добрый день! Выписку из приказа о зачисление Вы сможете получить 8-го после публикации приказов или в любой последующий день в соответствии с графиком работы приёмной комиссии на 5 этаже ГК до 12 августа и 109 кабинете Аудиторного корпуса с 12 августа. 
Магистратура;Вопрос про ИД.;Сколько различных докладов на конференциях можно засчитать в качестве ИД? И как они согласуются? Если доклад был сделан не по тематике конкурсной группы, то его не засчитают?; Добрый день! Ограничений по количеству докладов в правилах этого года нет, есть ограничение по общей сумме баллов за все индивидуальные достижения (40 баллов). Решение о соответствии тематике конкурсной группы принимает соответствующая комиссия, в приемной комиссии вам подскажут, у кого именно вы можете согласовать ваши индивидуальные достижения. 
Магистратура;Ответьте, пожалуйста, на ряд вопросов.;1) Как устроен механизм изменения согласий на зачисления и приритетов? Если я не прохожу по первому приоритету, то мой второй приоритет автоматически станет первым? Или мне нужно самому оценивать ситуацию и менять согласие о зачисление? 2) Можно ли после 26.07 подать заявление на целевое обучение, изменив свое завление на обычный бюджет? 3) В случае недобора целевой квоты места переходят в обычный бюджет? Если это так, то это происходит в первую волну или сначала в целеве места второй волны? 4) Если добавить завление на платное обучение, продолжу ли я участвовать в конкурсе на бюджетные места?; Добрый день! 1) Зачисление возможно только по тому заявлению, где есть согласие на зачисление. Приоритеты никакой роли при зачислении не играют, они просто помогают понять, куда абитуриент больше хочет поступить. Напоминаем, что согласие на зачисление пишется всего 2 раза, то есть вы только один раз можете изменить свое согласие. 2) После 26 июля нельзя подать заявление на бюджет или как-либо изменить его. Зачисление по целевому конкурсу уже прошло 29 июля. 3) После зачисления 29 июля все невостребованные места, выделенные под целевую и особую квоту, перешли в общий конкурс. 4) Если есть заявление на бюджет и на контракт, вы участвуете в обоих конкурсах. 
Магистратура;Нужен ли второй экзаменационный лист?;В личном кабинете подала он-лайн заявление на другое направление, его одобрили. Оригиналы документов подавала в приемную комиссию ранее. Теперь мне необходимо сдать еще один экзамен. Вопрос: надо ли приехать и получить новый экзаменационный лист или достаточно старого( в нем не указана вторая конкурсная группа)?; Добрый день! Вы можете перед экзаменом зайти в 521 кабинет Главного корпуса, сдать свой старый экзаменационный лист и получить новый. 
Магистратура;Международный турнир физиков;Здравствуйте. В магистратуру поступаю в следующем году, и планирую участвовать в Международном Турнире Физиков. Скажите, пожалуйста, можно ли засчитать участие в этапе National Selection IPT в качестве ИД, если моя команда не пройдёт в international preselection process? (этапы, предусмотренные пунктами 1.4 и 1.5 IPT Rules) Если нет, то до какого этапа IPT нужно дойти, чтобы засчитать ИД?; Здравствуйте! Рекомендуем уточнить этот вопрос после 1-го октября 2019 года, когда опубликуются правила приёма на 2020 год. 
Магистратура;вступительные испытания,гкэ;Здраствуйте. 1) 2 августа будут проходить вступительные испытания по физике. Сдав их, можно ли участвовать в конкурсе на бюджет в первую волну (странно, что прием документов заканчивается раньше вступительных испытаний - 26 июля)? 2) В заявлении у меня указано учитывать оценку за ГКЭ. Если я увижу, что не прохожу с такими баллами, есть ли у меня возможность сдать вступительные испытания 2 августа и участвовать в конкурсе с ним? Что для этого нужно сделать ( изменить заявление ) и в какой срок?; Добрый день! 1. По всем вступительным испытаниям, которые проводятся c 08 июля по 03 августа, проходит единый конкурс на бюджетные места с зачислением 08 августа. 2. До 26 июля (включительно) Вы можете переписать заявление, указав сдачу вступительных испытаний или зачет результатов ГКЭ. Для этого необходимо прийти лично или написать на почту приёмной комиссии. 
Магистратура;Согласие о зачислении в пофамильном перечне;"Здравствуйте! В таблице о ходе приема (https://pk.mipt.ru/master/list/) напротив моей фамилии отсутствует галочка в ячейке ""Согласие о зачислении"", хотя я подписывал в приемной комиссии соответствующее заявление. Стоит ли мне повторно прийти в приемную комиссию и еще раз подписать согласие о зачислении?"; Добрый день! Согласие о зачислении присвоено к одному из Ваших заявлений. Повторно приходить не требуется. 
Магистратура;Изменение выбранных кафедр;Здравствуйте, я уже подала документы, могу ли я изменить выбранные кафедры(хотя бы поменять местами основную и запасную)?; Здравствуйте! Да, можете, в личном кабинете на сайте приемной комиссии, либо написать нам на почту pk@mipt.ru. Затем потребуется отправить сканы подписанного нового заявления о распределении. 
Магистратура;Экзамен ;Что будет, если не явиться на экзамен в первый день? Есть возможность приехать в другой день сдачи? ; Здравствуйте! Вы можете выбрать другой день сдачи экзамена, предусмотренный расписанием. Если Вы пропустили экзамен по уважительной причине, возможно перенести день экзамена на резервный день. 
Магистратура;Как поступить на бюджет?;На сайте есть только чек-бокс на контрактное обучение;" Здравствуйте! Возможно, Вы поступаете по диплому специалиста. В соответствии с пунктом 2.4 правил приема на магистратуру (2.4. Лица, имеющие высшее образование, подтверждаемое присвоением им квалификации «дипломированный специалист», имеют право быть принятыми на бюджетные места, которое не рассматривается как получение этими лицами второго или последующего высшего образования. Лица, имеющие диплом специалиста или диплом магистра, получают второе высшее образование и могут быть приняты только на платные места). Ваш диплом надо проверить на соответствие квалификации ""дипломированный специалист"", сделать это могут сотрудники приемной комиссии, если Вы пришлете скан диплома или придете лично. "
Магистратура;Временная регистрация;Здравствуйте! При заполнении анкеты есть возможность указать адрес временной регистрации. Временная регистрация выдана мне при зачислении в бакалавриат МФТИ в 2015 году и истекает 01.07.2019. 27 июня в анкете я указал наличие временной регистрации, документы еще не подал. Стоит ли мне сейчас удалять информацию о ней? Если нет, смогу ли я получить новое свидетельство о регистрации?; Здравствуйте! Удалите информацию о временной регистрации, так как её срок уже истек. В случае зачисления все иногородние граждане смогут встать на регистрацию. 
Магистратура;Баллы за индивидуальные достижения;Здравствуйте. При подаче заявления на ФПМИ я указывал индивидуальные достижения, затем сходил и подписал их, в приемной комиссии сказали, что их учтут. Но в таблице рейтингов ИД не появились. Это ошибка или нужно просто подождать?; Добрый день! Информация о Ваших индивидульных достижениях внесена. 
Магистратура;ИД;В личном кабинете стоит подтверждённое ИД, все документы подал, ИД одобрили. В общем списке подавших документы за ИД отображается 0. В чём дело?; Здравствуйте! Ваша проблема решена. 
Магистратура;Олимпиада «Я – Профессионал» в индивидуальных достижениях;"Здравствуйте! В этом году я участвовал олимпиаде «Я – Профессионал» по направлению ""Искусственный интеллект"". По итогам олимпиады я получил 53 балла и получил статус призера. При этом согласно документу по ссылке https://pk.mipt.ru/master/2019_exams/points_profi.php я подхожу под статус ""приравненные к победителям"". При этом с точки зрения начисления баллов за индивидуальные достижения я буду считаться призером олимпиады или приравненным к победителю?";" Добрый день! Согласно нашим данным Вы являетесь приравненным к победителям. Соответственно, по конкурсной группе ""Технологии искусственного интеллекта"" за вступительные испытания Вам может быть начислено 20 баллов, а также максимальный балл за индивидуальные достижения по всем конкурсным группам. "
Магистратура;"Скажите пожалуйста, при пересечении границы, я в миграционной карте указываю причину въезда ""Учеба"", верно? И в течении какого времени я должен зарегистрироваться в ВУЗе? И если я не зарегистрируюсь во время, что может быть?";; Добрый день! По данным вопросам вам лучше проконсультироваться с отделом по работе с иностранными студентами: +7 (495) 408-70-43, intoff@mipt.ru. 
Магистратура;"в статусе ""Выбыли из конкурса""?";"Почему мои заявления на поступления в статусе ""Выбыли из конкурса""?"; Добрый день! Вступительные испытания считаются успешно пройденными, если полученный балл равен 5 и выше (п. 5.5 Правил приема). Вы набрали меньше баллов, поэтому выбыли из конкурса. 
Магистратура;Как правильно заполнять ИД.М2?;"Конференция проводилась в моем базовом институте; на сайте есть опубликованные тезисы, но пункты журнал и doi неприменимы. Мне просто поставить прочерк в этих полях? "; Здравствуйте! При отсутствии DOI поставьте прочерк в этом поле. В поле «журнал» Вы можете написать заголовок страницы, на которой опубликованы тезисы. 
Магистратура;будут ли засчитаны в ид опубликованные тезисы, если им не присовен doi;"Здравствуйте! У меня есть опубликованные тезисы, однако doi им присвоен не был, в связи с чем не получается добавить их в индивидуальные достижения в электронном заявлении, так как поле ""doi"" является обязательным. Значит ли это, что я не смогу получить баллы за них? "; Здравствуйте! При отсутствии DOI поставьте в соответствующем поле « - ». 
Магистратура;Нужен ли оригинал договора о целевом, или достаточно придти в приемную со сканом;ибо нет возможности съездитьв Королев за оригиналом; Здравствуйте! Вы можете предоставить копию договора. 
Магистратура;Можно ли сдать один экзамен сразу на две физтех-школы?;"При выборе кафедры и будущей научной деятельности остановился на двух вузах различных физтех-школ, а именно: Физтех-школа электроники, фотоники и молекулярной физики / Факультет физической и квантовой электроники / Кафедра квантовой электроники; Физьех-школа фундаментальной и прикладной физики / Факультет общей и прикладной физики / кафедра проблем квантовой физики. Могу ли я выбрать один и тот же день сдачи экзаменов по физике и математике для участия в общем конкурсе сразу в двух физтех школах?"; Здравствуйте! Да, можно, Вам необходимо заполнить соответствующее заявление для сдачи нескольких вступительных испытаний в один день при подаче документов в приемной комиссии. 
Магистратура;Поступление из США в онлайн магистратуру;Здравствуйте! Каков порядок поступления, если я нахожусь зарубежом? Можно ли прислать документы почтой, сдаются ли удаленно экзамены и как проводятся собеседования? Текст моего диплома на латыни и баллы не указаны - подойдет распечатка табелей из университета? Должны ли эти документы быть нотариально заверены? Нужно ли подтверждение, что я свободно говорю по-русски? И сколько дается баллов за TOEFL? Спасибо!; Здравствуйте! Вы можете отправить документы по почте. Вступительные испытания по конкурсным группам «ФПМИ Современная комбинаторика», «КТП Технологическое предпринимательство», «ФПМИ Математика и информатика (Цифровая экономика (Совместная программа с РАНХ и ГС))» могут проводиться дистанционно. В случае, если документы, удостоверяющие личность, гражданство, и/или документы об образовании выполнены на иностранном языке, поступающий представляет в приемную комиссию их нотариально заверенные переводы на русский язык. Наличие сертификата TOEFL добавит Вам 2 балла индивидуальных достижений при условии получения не ранее 2016 года. Данное индивидуальное достижение учитывается при наличии оригинала сертификата, либо копии, подтвержденной в присутствии сотрудника приемной комиссии посредством личного кабинета участника экзамена. 
Магистратура;Последний срок регистрации на сайте МФТИ и вопрос о стипендии;Здравствуйте! Я как инострационный студент и хочу поступать на МФТИ, у меня такой вопрос, кагда последний срок регистарации на сайте? И у вас есть ли стипендия для инострационных студентов?; Здравствуйте! Есть установленный срок подачи заявлений - с 20 июня по 26 июля. Для того чтобы подать заявление, нужно зарегистрироваться на сайте и заполнить анкету. Стипендия предоставляется поступившим на бюджет. 
Магистратура;"Заполнение страницы ""Личные данные""";"Доброго времени суток! У меня такая же проблема с заполнением страницы Личные данные ""Образование"", как и у других абитуриентов(( у меня не выходит выпадающий список в строке ""Населенный пункт образовательного учреждения"", после ввода страны (Республика Узбекистан). Пыталась не раз обновить страницу, открывала с разных браузеров, но, к сожалению, ничего не вышло."; Добрый день. Анкету нужно заполнять непосредственно перед подачей заявления. Прием документов начнется с 20 июня. Сейчас сайт находится в разработке. 
Магистратура;Сроки подачи;Здравствуйте, я получил письмо, что могу подать документы до 25 числа включительно. Я заполнил заявление на сайте. Я успел подать или нужно было лично?; Добрый день! На сайте заполняется анкета, на основании которой, печатается и подписывается заявление. Таким образом, документы подаются путём представления оригинала заявления вместе с пакетом документов в приёмную комиссию лично, либо по доверенности через представителя, либо почтовым оператором. 
Магистратура;Подача нескольких заявлений;Хочу подать заявление на обучение в магистратуре на бюджете и также заявление на обучение на контрактной основе в он-лайн магистратуру (Технологическое предпринимательство), а потом выбирать. Либо если это невозможно, как изменить в заявлении бюджет на контрактную основу, чтобы выбрать другую магистратуру?; Здравствуйте! Вы можете подать заявление на обучение в магистратуре МФТИ на бюджете при наличии бюджетных мест. При этом Вы также можете подать заявление на обучение на контрактной основе в онлайн магистратуру (Технологическое предпринимательство). После подачи документов Вы можете в установленные сроки вносить изменения путем отправления сканированного заявления с адреса электронной почты, указанного в заявлении, на электронный адрес приемной комиссии pk@mipt.ru, либо посредством личного кабинета (п.3.3 Правил приема в МФТИ на обучение по образовательным программам высшего образования - программам магистратуры в 2017 году). 
Магистратура;регистрационный номер;Здравствуйте! В заявлении надо написать регистрационный номер. Но где мне их взять? Я заполнила анкету(зарегистрировалась); Добрый день. Регистрационный номер Вы можете найти в личном кабинете. 
Прочее;экзамены для перевода;"Здравствуйте. Экзамены для перевода на программу обучения :""прикладная математика и computer science"" проводятся на английском языке? и обучение по этой программе происходит на английском языке?";" Здравствуйте! На английском языке проводятся вступительные испытания только для трех программ: Computer Science; Biomedical Engineering; Aerospace engineering. "
Прочее;перевод;Нужно ли заполнять анкету для перевода в МФТИ из другого ВУЗа, если я собираюсь лично подать документы (не почтой)?; Добрый день! Заполнять анкету необходимо всем, подающим заявление, независимо от способа подачи документов. 
Прочее;справка о периоде обучения ;Здравствуйте, мне выдали справку о периоде обучения, но в ней не указаны серия, номер и дата выдачи. Что делать в этом случае?; Добрый день! Пришлите скан или фотографию справки на pk@mipt.ru, посмотрим. 
